Thawte Code Signing CA	2013ef4244a667b192bb3f13b2dbb67f	GRETECH	2011-04-06	2011-08-20	Compromised Cert. Already in SymVT.Etrack#3865239
Thawte Code Signing CA - G2	701e3cf2cde6a2e951ac466cafca148d	IZEX Co.,Ltd	2015-07-01	2016-08-16	Compromised Cert. Already in SymVT.Etrack#3864064
Thawte Code Signing CA - G2	5d8f9178c8f9c3127cd311ba0bc8948b	KONSALTING PLUS OOO	2015-07-14	2015-07-28	Compromised Cert. Already in SymVT.Etrack#3862321
VeriSign Class 3 Code Signing 2010 CA	2880a7f7ff2d334aa08744a8754fab2c	Garena Online Pte Ltd	2014-09-25	2014-11-03	Compromised cert. Etrack#3867395.
thawte SHA256 Code Signing CA	0a436e0f5116a91fe0fab0a32cf0bbab	UNINFO SISTEMAS LTDA ME	2015-10-19	2016-09-24	Compromised cert. Dates need to updated as per TS. Etrack#3874008
thawte SHA256 Code Signing CA	3c16b59d1cfa802a0236c9495ae04b16	CONESOFT DO BRASIL LTDA ME	2015-06-17	2015-11-17	 Compromised cert. Dates need to updated as per TS. Etrack#3874008
Thawte Code Signing CA - G2	54c92ab2c9b41b853a81cad82d42f77f	ISFORU Co. Ltd.	1980-01-01	2030-12-31	Dual Signer. Already in SymVT. Etrack#3692627.
Symantec Class 3 SHA256 Code Signing CA	1f93a5c98b5e96ed2f32df94e9b82fa0	Sogou.com	2015-09-17	2015-09-30	Compromised cert from TRUSTED SERVICES. Etrack#3864049
Symantec Class 3 SHA256 Code Signing CA	00b81c1c4db6ad87b9b581116f115e4c	Rational Thought Solutions	1980-01-01	2030-12-30	Re-evaluated as DUAL. Changed to 'E' in all columns in -73 tsv.Present in Grayware DND List.
GlobalSign CodeSigning CA - G2	11213320b67151b12383d81306118bb25ba1	SpeedyPC Software	1980-01-01	2030-12-30	Re-evaluated as DUAL. Changed to 'E' in all columns in -73 tsv. Present in Grayware DND List.
Thawte Code Signing CA - G2	120b25dde57b88636ad4d97d23b99c88	Goobzo LTD	1980-01-01	2030-12-30	Re-evaluated as DUAL. Changed to 'E' in all columns in -73 tsv. Present in Grayware DND List.
VeriSign Class 3 Code Signing 2010 CA	31f4dfc890680c4970784a0e75424b51	SPC Networks Co., Ltd	2015-08-04	2015-11-14	Compromised cert from TRUSTED SERVICES. Etrack#3881821
Thawte Code Signing CA - G2	29c9bc49264758608c396f824b19c6d3	KskyB Co., Ltd.	2015-05-26	2015-10-13	Compromised cert from TRUSTED SERVICES. Etrack#3865230
Thawte Code Signing CA - G2	2575ae27eaa3c7a8af80810c50503017	KASHTAN OOO	2015-11-13	2015-12-01	Compromised cert from TRUSTED SERVICES. Etrack#3887421
thawte SHA256 Code Signing CA	370c2467c41d6019bbecd72e00c5d73d	UNINFO SISTEMAS LTDA ME	2015-08-10	2015-11-13	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3899044
thawte SHA256 Code Signing CA	355dd32e9a65da38442099f9bec250eb	UNINFO SISTEMAS LTDA ME	2015-11-09	2015-12-15	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3898326
thawte SHA256 Code Signing CA	6a3a00858439973f6f32f3b1cbeb4630	UNINFO SISTEMAS LTDA ME	2015-09-28	2015-11-13	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3899001
thawte SHA256 Code Signing CA	7473d95405d2b0b3a8f28785ce6e74ca	Dmitrij Emelyanov	2016-01-28	2017-01-07	COMPROMISED cert from Adhoc. Etrack#3908300
StartCom Class 2 Primary Intermediate Object CA	0d2e	Vladimir Ignatev	2016-01-27	2016-02-21	COMPROMISED cert from Adhoc. Etrack#3908301
VeriSign Class 3 Code Signing 2010 CA	1246fe0a4c3b01ff688305dca678ee57	Sierra Wireless, Inc.	2015-12-17	2016-01-16	COMPROMISED cert from Adhoc. Etrack#3908298
VeriSign Class 3 Code Signing 2010 CA	62c57f663fb3da774e11fb5e8cbcb0a7	北京触控爱普科技有限公司	2015-10-13	2015-12-14	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3898893
COMODO Code Signing CA 2	560e898ea6ce12b2625740328076dcfb	Time Doctor LLC	2016-01-20	2016-04-17	COMPROMISED cert from Adhoc. Etrack#3908299
COMODO Code Signing CA 2	3d697a20890658526ab2f4ce3926ab80	Auslogics Labs Pty Ltd	1980-01-01	2030-12-31	COMPROMISED cert from IRIS. Etrack#3837619
Symantec Class 3 SHA256 Code Signing CA	2e9bd3dbc5333accf13a746389196acf	Systweak Software	1980-01-01	2030-12-31	DUAL cert from SignerApp. Etrack#3918524
VeriSign Class 3 Code Signing 2010 CA	2d58ffe04bd501e8b0e730ce656424ee	OnNet Inc.	2014-07-01	2016-02-17	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3923667
VeriSign Class 3 Code Signing 2010 CA	78a2255d0ab283a4dc76ef94b250b7ed	GRETECH	1980-01-01	2030-12-31	DUAL cert from Exoneration-Pings. Etrack#3910166
VeriSign Class 3 Code Signing 2010 CA	11d67f2af7440eba275e7e62f6b634ff	GRETECH	1980-01-01	2030-12-31	DUAL cert from Exoneration-Pings. Etrack#3910203
COMODO Code Signing CA 2	00f1e362709e9545879ccfc63c3e7d085d	Topala Software Solutions	1980-01-01	2030-12-31	COMPROMISED cert from Exoneration-Pings. Etrack#3910139
thawte SHA256 Code Signing CA	504a4ab6a186381def8fd5f2d9dc1c66	Brand IT	2015-06-17	2016-03-21	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3929514
Thawte Code Signing CA - G2	43db4448d870d7bdc275f36a01fba36f	3-T TOV	2015-07-01	2016-03-21	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3929506
Thawte Code Signing CA - G2	6e32531ae83992f0573120a5e78de271	3 AM CHP	2015-06-11	2016-03-21	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3929503
thawte SHA256 Code Signing CA	4d01ecd3dc384bf4dd9764fad90962a1	UNINFO SISTEMAS LTDA ME	2015-11-24	2016-03-25	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3933165
thawte SHA256 Code Signing CA	1589be25aff5b96565f47e6e2e584a90	UNINFO SISTEMAS LTDA ME	2015-09-25	2016-03-25	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3933163
VeriSign Class 3 Code Signing 2010 CA	30d3c167265b520cb87f25844f95cb04	Shanda Games	2014-10-22	2016-12-28	COMPROMISED cert from SignerApp. Etrack#3918506
Thawte Code Signing CA - G2	286e690d3a5f64c65954b0a2a3cf77af	ELPRO INFORMATICA LTDA ME	2016-01-21	2016-04-12	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3942566
Thawte SHA256 Code Signing CA	5438bbb62e43b9df2b5b584d355743f3	ELPRO INFORMATICA LTDA ME	2016-03-15	2016-04-12	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3942573
VeriSign Class 3 Code Signing 2010 CA	78dc92dc061211dfe51480e9347f91c8	Greentree Applications SRL	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#3802853
VeriSign Class 3 Code Signing 2010 CA	603b1aa23759aba13ad4c0b8256ef56e	Lenovo	2014-06-13	2014-08-09	COMPROMISED cert from Adhoc. Etrack#3942569
Thawte Code Signing CA - G2	3457a918c6d3701b2eaca6a92474a7cc	KONSALTING PLUS OOO	2015-05-22	2016-04-07	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3944423
Thawte Code Signing CA - G2	3d83199431c4a0ac1748ff6257f4275e	上海游窝信息科技有限公司	2014-05-28	2015-11-18	COMPROMISED cert from TRUSTED SERVICES. Etrack#3864059
Thawte Code Signing CA - G2	40a2339c3dcb1efe791f4d37bf5b7a2b	上海游窝信息科技有限公司	2012-10-29	2015-12-22	COMPROMISED cert from TRUSTED SERVICES. Etrack#3864065
Symantec Class 3 SHA256 Code Signing CA	6720eb953fb3b3dd5351ff987a4d7cd7	AVANQUEST SOFTWARE	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#3959340
Symantec Class 3 SHA256 Code Signing CA	0872137b947b7bba13e02485ca41db61	DEV360 LABS LIMITED	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#3951507
Thawte Code Signing CA - G2	61ae5b223735b115f395d15eb3d25ec5	?????	1980-01-01	2030-12-31	DUAL cert added from -73 becuase of FP. Etrack#3694575
Symantec Class 3 SHA256 Code Signing CA	4a1405278b355e198e080e13b0a8e885	Corel Corporation	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#3965147
GlobalSign CodeSigning CA - SHA256 - G2	1121280d8d9c399821d11dd47f7746e5ca23	VANKY TECHNOLOGY LIMITED	2016-06-08	2017-01-21	COMPROMISED cert from BPE-Pings. Etrack#3966572
GlobalSign CodeSigning CA - SHA256 - G2	1121c0e8cb5edae0599ef1a0cc7750386587	VANKY TECHNOLOGY LIMITED	2016-05-23	2017-01-21	COMPROMISED cert from BPE-Pings. Etrack#3966571
GlobalSign CodeSigning CA - SHA256 - G2	1121f6c8fcd75fdcf3e1721b5d1ffcb153bf	VANKY TECHNOLOGY LIMITED	2016-04-15	2017-01-21	COMPROMISED cert from BPE-Pings. Etrack#3966549
GlobalSign CodeSigning CA - SHA256 - G2	11217d75f61ec4e96b450b3d8c1c61908535	VANKY TECHNOLOGY LIMITED	2016-06-07	2017-01-21	COMPROMISED cert from BPE-Pings. Etrack#3966567
GlobalSign CodeSigning CA - SHA256 - G2	28b5a55a005ca6cfff3914cc	VANKY TECHNOLOGY LIMITED	2016-06-15	2017-01-21	COMPROMISED cert from BPE-Pings. Etrack#3966553
VeriSign Class 3 Code Signing 2010 CA	0a8a25417701491e37564b59a150624e	Cheng Du VTools Information Technology	1980-01-01	2030-12-31	DAUL signer from Exoneration-Pings. Etrack#3910152
Symantec Class 3 SHA256 Code Signing CA	1bbeab209fa68c286356de2b8960f278	DisplayTime Software Inc	1980-01-01	2030-12-31	DUAL cert from BPE-Pings. Etrack#3966529
thawte SHA256 Code Signing CA	35000007a9c98043ca459bac1da3b29c	Shan Feng	2016-05-13	2016-06-30	COMPROMISED cert from TRUSTED_SERVICES. Etrack#3976191
Symantec Class 3 SHA256 Code Signing CA	228497a322d9856469f6265504405920	DisplayTime Software Inc.	1980-01-01	2030-12-31	DUAL cert from BPE-Pings. Etrack#3966543
COMODO RSA Code Signing CA	7a37a59103adb39a13db8d76ab62ba4e	DisplayTime Software	1980-01-01	2030-12-31	DUAL signer from Grayware. Etrack#3959342
WoSign Class 3 Code Signing CA	1958c89b515297049e63c32a09db6358	Mi You Network Technology Co., Ltd.	1980-01-01	2030-12-31	DUAL cert from BPE-Pings. Etrack#3978701
thawte SHA256 Code Signing CA	285E23F43D6CA57A1D3D11700B017A1B	Cloud Software	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#3980586
VeriSign Class 3 Code Signing 2010 CA	3fb390ec6e5b675e625c0b342989627a	eShield	1980-01-01	2030-12-31	DUAL signer from SignerApp. Etrack#3918508
VeriSign Class 3 Code Signing 2010 CA	68d1cab3fc99b230c5cc8ee6808c6f44	Uniblue Systems	1980-01-01	2030-12-31	DUAL cert from SignerApp. Etrack#3972856
Symantec Class 3 SHA256 Code Signing CA	257beac53aa38b99fd1b541811f6ee8f	Kuzyakov Artur Vyacheslavovich IP	1980-01-01	2030-12-31	Reclassified as DUAL. Etrack#3818354
Thawte Code Signing CA - G2	17c425e52d0def846a09b43ccd228154	iMesh Inc.	1980-01-01	2030-12-31	DUAL cert from SignerApp. Etrack#3988473
Symantec Class 3 SHA256 Code Signing CA	3c70f2b2b6e352094a12ba8665d3a9d1	qiusheng xie	1980-01-01	2030-12-31	DUAL cert from SignerApp. Etrack#3972849
Symantec Class 3 SHA256 Code Signing CA	7e59408d3c99c511a853fb2f73c03dc4	CAPCOM Co.,Ltd.	2016-09-06	2017-05-03	COMPROMISED cert from Adhoc. Etrack#4003457
COMODO RSA Code Signing CA	00b0564f3fbf54f6269517864bb24329fc	CHIP Digital GmbH	1980-01-01	2030-12-31	DUAL signer from ExonerationPings. Etrack#3965050
DigiCert Assured ID Code Signing CA-1	0F77EBCF0E7BAE7CBB10F0EBFD2186F8	IC Forge	1980-01-01	2030-12-31	DUAL Signer from BulkRevocation-InstallCore. ET#4001574
GlobalSign CodeSigning CA - SHA256 - G2	1121109BA985865AD962256E397981C3F988	Prompt Funnel (New Media Holdings Ltd.)	1980-01-01	2030-12-31	DUAL Signer from BulkRevocation-InstallCore. ET#4001574
Thawte Code Signing CA - G2	6717BD7C4A28450AD28EED495407F479	ALLMYAPPS	1980-01-01	2030-12-31	DUAL Signer from BulkRevocation-InstallCore. ET#4001574
Thawte Code Signing CA - G2	727178E5F63BC61D108FA7070AF55522	COMPUTER BILD Digital GmbH	1980-01-01	2030-12-31	DUAL Signer from BulkRevocation-InstallCore. ET#4001574
thawte SHA256 Code Signing CA	4CEA459D2BA055E1BBA597D71DD7823C	Sakysoft srl	1980-01-01	2030-12-31	DUAL Signer from BulkRevocation-InstallCore. ET#4001574
DigiCert SHA2 Assured ID Code Signing CA	08614aeea52617cc63b85bad20de4889	Free Media Solutions	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012107
DigiCert EV Code Signing CA (SHA2)	07d6d1c205ea8f9307404b7de7ad6a55	WinZip Computing LLC	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012106
VeriSign Class 3 Code Signing 2010 CA	4a0099b9a58d592947df50cc37517426	WinZip Computing	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012128
GlobalSign CodeSigning CA - G2	1121ce11f3b8c23214b9089ecdd724159825	Gamehitzone Inc.	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012122
COMODO RSA Code Signing CA	0081ecf0b90414131bf9016277516512cb	MP3 TechSupport LLC	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012098
GlobalSign CodeSigning CA - G2	11213ac849b929dbabc960315b5b9070927f	WinZip Computing LLC	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012112
GlobalSign CodeSigning CA - SHA256 - G2	11211e499d8513cc8715bad5459440153388	WinZip Computing LLC	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012110
GlobalSign CodeSigning CA - G2	112137083cf0dd5622254f323c0d8c7424da	Gamehitzone Inc.	1980-01-01	2030-12-31	DUAL cert from Adhoc. Etrack#4012111
COMODO RSA Code Signing CA	7b34f7bf986a7a767ad50c2534671750	Cole Williams Software Limited	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#4009804
WoSign Class 3 Code Signing CA	2e4e5a4a4b26d6465fc5c7a15f66b000	Shanghai Weilu Network Technology Co., Ltd.	1980-01-01	2030-12-31	DUAL cert from MS1V. Etrack#4048804
Symantec Class 3 SHA256 Code Signing CA	7e12573328adf45b6f3ec341e646293a	Syncopate LLC	2015-12-10	2016-11-28	COMPROMISED cert from Adhoc. Etrack#4053634
StartCom Class 2 Primary Intermediate Object CA	123CA06887D656	PELock, LLC	2016-11-07	2017-07-10	COMPROMISED cert from Adhoc. Etrack#4051240
VeriSign Class 3 Code Signing 2009-2 CA	7833dc389feaea028fdd0c8c0d453e8c	ReviverSoft	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4052049
VeriSign Class 3 Code Signing 2010 CA	62E044E73724612D794B93AF97461348	AI Squared	2015-12-23	2015-12-26	COMPROMISED cert from Adhoc. Etrack#4055385
COMODO Code Signing CA 2	00b04aa73dcbc59123279ca151ae0a8ef7	Hotger Corp.	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4054296
Symantec Class 3 SHA256 Code Signing CA	45E47F560B01B64E68395E5D792F2E09	AI Squared	2016-11-11	2017-01-17	COMPROMISED cert from Adhoc. Etrack#4055371
COMODO Code Signing CA 2	00f2de80cbe48b6241253f6a4ed2e753de	Amnis Technology Ltd	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4054280
VeriSign Class 3 Code Signing 2010 CA	058efd81cfc178b930caa249710de3b1	Guangxi Nanning Qiwang Co. Ltd.	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4052005
Thawte Code Signing CA	061d0a31b6990bf1322a8522312ef54c	SpectorSoft Corp.	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4054631
Thawte Code Signing CA	12cbde3d79fcde1e4110f6d5194b427e	SpectorSoft Corp.	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4054632
Symantec Class 3 SHA256 Code Signing CA	2b3f1f65059780af531ff901575f415f	Rene.E Laboratory Co., Ltd.	1980-01-01	2030-12-31	DUAL signer from MS1V-Filtered. Etrack#4054617
Symantec Class 3 SHA256 Code Signing CA	16ebafcc8f5adcf74d24f21edfb96c86	Zhuo Li	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	0b7bb8d9e042efa039e566463582dd32	Download Assistant	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	2ec9b6209e7b6ac9d3a4db1dc33852f3	Finger Power Technology Co., Ltd.	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	02c51f80b23c60c6d28d650bc7fabaa8	Findwide Too	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	227efdf22825ba270530fb09d52b32f8	Power Software Limited	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	0574370fdc12d28644102e303a82971e	Dingo Baby Co	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	160cfb21d0090aa5e6af882a2b3426fd	Paddleboard Media	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	33bb3b97566af3e76eb1ca5f67a62cab	SOFTFORCE LLC	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	4263e777b200f4e7a16fdb1764b87576	Download Helper	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	2e237e5fb17fcf829cca0a9b6176fc0b	Download Manager, LLC	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	1c9d6194236d472e93e5d8bc2b85866a	GOLDEN BANNERS	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	4f9ed931bee8eedd8bfc72c70c43f1fd	GuangZhou KuGou Computer Technology Co.,Ltd.	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	7ef73837ea5e124265d3506763013a48	Digital Plugin SL	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	61ab9aa4d7ff7ea15e42b70e3a571482	Plugin Update SL	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	6871000c97588ad6e2c287a83d05b9e5	Bechiro, s.l.	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	58ac2b1b2e1e80f003ecee0f41f4124a	Blueis	1980-01-01	2030-12-31	auto_exon_20170213
VeriSign Class 3 Code Signing 2010 CA	5379fd229d65b9c16e52201b20d1f0fd	Contumar Empresarial SL	1980-01-01	2030-12-31	auto_exon_20170213
Symantec Class 3 SHA256 Code Signing CA	1cf5e0439add288df6f2231f069da9eb	PCVARK Software Private Limited	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#4059045
thawte SHA256 Code Signing CA	2f1af9b94ac3618e065d25232710ed50	COMP STORE TELEFONIA E INFORMATICA LTDA - ME	2016-12-19	2017-04-14	COMPROMISED cert from Adhoc. Etrack#4063743
GlobalSign CodeSigning CA - SHA256 - G2	1121bf567e7ecfbf9c01390f0cc8231ddc82	Shenzhen Weiaipu Information Technology Co., Ltd.	2015-12-09	2016-10-27	COMPROMISED cert from MS1V-Filtered. Etrack#4067365
Symantec Class 3 SHA256 Code Signing CA	1f424ea0c9f59c528199c8219b5ffef1	河南光辰电子科技有限公司	2016-11-21	2017-03-01	COMPROMISED cert from Adhoc. Etrack#4063330
thawte SHA256 Code Signing CA	4b093cb60d4b992266f550934a4ac7d0	LCB SISTEMAS LTDA ME	2016-11-09	2017-04-23	COMPROMISED cert from Adhoc. Etrack#4063649
thawte SHA256 Code Signing CA	2f65ef7084278d698b4daa17d3c971dd	FUTURA SOLUCOES E TECNOLOGIA LTDA ME	2016-11-09	2017-10-20	COMPROMISED cert from Adhoc. Etrack#4063675
thawte SHA256 Code Signing CA	15d10c0b8714ec7c1e96ae50424a9302	FUTURA SOLUCOES E TECNOLOGIA LTDA ME	2016-12-09	2017-10-20	COMPROMISED cert from Adhoc. Etrack#4063668
Symantec Class 3 SHA256 Code Signing CA	5aeb7b38cc1c3bba46863b52f8e2daac	PC Cleaner Inc.	1980-01-01	2030-12-31	DUAL cert from Grayware. Etrack#4059044
Thawte Code Signing CA - G2	0980f0616450d93872942f142ab296c5	COMP STORE TELEFONIA E INFORMATICA LTDA - ME	2016-08-14	2017-04-14	COMPROMISED cert from Adhoc. Etrack#4063748
thawte SHA256 Code Signing CA	37E086F02BAFFAB3229643E4801C0DEF	LCB SISTEMAS LTDA ME	2016-08-30	2017-04-23	COMPROMISED cert from Adhoc. Etrack#4063648
Symantec Class 3 SHA256 Code Signing CA	57e1a353a9f148704217ca6ee9a83535	Wuhan Dongjian Network Co.,Ltd.	2016-09-21	2017-10-15	COMPROMISED cert from Adhoc. Etrack#4063729
thawte SHA256 Code Signing CA	3a3de7eb02076717d7020dbf3644c72e	COMP STORE TELEFONIA E INFORMATICA LTDA - ME	2016-11-14	2017-04-14	COMPROMISED cert from Adhoc. Etrack#4063692
Symantec Class 3 SHA256 Code Signing CA	4d5fb7e9bb1ce90de6e228b9f52efa83	Shenzhen Thinksky Technology Co.,Ltd	2016-08-06	2018-06-09	COMPROMISED cert from MS1V-Filtered. Etrack#4054608
thawte SHA256 Code Signing CA	76ad52425e82c07f85ccba81909f8fa3	COMP STORE TELEFONIA E INFORMATICA LTDA - ME	2016-08-18	2017-04-14	COMPROMISED cert from Adhoc. Etrack#4063740
Thawte Code Signing CA - G2	228ca78104ef36f8a5e57fcb307e2b91	COMP STORE TELEFONIA E INFORMATICA LTDA - ME	2016-07-31	2017-04-14	COMPROMISED cert from Adhoc. Etrack#4063687
thawte SHA256 Code Signing CA	12621EB3E61C214FD7199468F66A0159	LCB SISTEMAS LTDA ME	2017-02-08	2017-04-23	COMPROMISED cert from Adhoc. Etrack#4066513
VeriSign Class 3 Code Signing 2004 CA	19e46bdb66ff71931fe43db54f76be4f	Qiwang Computer	1980-01-01	2030-12-31	DUAL cert from MS1V-Filtered. Etrack#4067366
VeriSign Class 3 Code Signing 2010 CA	14e458e6106122ed8d122bda9265b6a2	ClickMeIn Limited	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	5859a2bf0571340dac7f6c472801554b	Tidy Network 3	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	27e76f44fb423ccaf29c43d0034d244d	INSTALL MY SOFTWARE	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	5d4b3e41a5d3967116724e41c2aaa8ea	Social Voicing Solutions	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	2ba8aa53c9fa3ac9d8b45caa6880062c	Parsec Media S.L.	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	70c15f05936729d95e660d0642f059af	Helios Systems LLC	1980-01-01	2030-12-31	auto_exon_20170309
VeriSign Class 3 Code Signing 2010 CA	5ecc09f6f591e0329759887cac9a3b81	Download Publisher	1980-01-01	2030-12-31	auto_exon_20170309
